"row_description","tree","tree_root","gene","num_missing_taxa","tree_length","Abylopsis_tetragona","Acanthoeca_sp","Acropora_digitifera","Agalma_elegans","Aiptasia_pallida","Amphimedon_queenslandica","Aphrocallistes_vastus","Beroe_abyssicola","Beroe_forskalii","Beroe_ovata","Beroe_sp_Antarctica","Beroe_sp_Queensland_Australia","Bolinopsis_ashleyi","Bolinopsis_infundibulum","Bolocera_tuediae","Callianira_Antarctica","Capitella_teleta","Cestum_veneris","Chondrilla_nucula","Cliona_varians","Coeloplana_astericola","Corticium_candelabrum","Craseo_lathetica","Crella_elegans","Ctenophora_sp_Florida_USA","Cydippida_sp","Cydippida_sp_Maryland_USA","Daphnia_pulex","Drosophila_melanogaster","Dryodora_glandiformis","Eunicella_verrucosa","Euplokamis_dunlapae","Eurhamphaea_vexilligera","Hemithris_psittacea","Homo_sapiens","Hormathia_digitata","Hormiphora_californica","Hormiphora_palmata","Hyalonema_populiferum","Hydra_oligactis","Hydra_viridissima","Hydra_vulgaris","Ircinia_fasciculata","Kirkpatrickia_variolosa","Latrunculia_apicalis","Lobata_sp_Punta_Arenas_Argentina","Lobatolampea_tetragona","Mertensiidae_sp_Antarctica","Mertensiidae_sp_Washington_USA","Mnemiopsis_leidyi","Monosiga_brevicolis","Monosiga_ovata","Mycale_phylophylla","Nanomia_bijuga","Nematostella_vectensis","Ocyropsis_crystallina","Ocyropsis_sp_Bimini_Bahamas","Ocyropsis_sp_Florida_USA","Oscarella_carmela","Periphyla_periphyla","Petrosia_ficiformis","Physalia_physalia","Pleurobrachia_bachei","Pleurobrachia_pileus","Pleurobrachia_sp_South_Carolina_USA","Pseudospongosorites_suberitoides","Rossella_fibulata","Salpingoeca_pyxidium","Salpingoeca_rosetta","Spongilla_lacustris","Strongylocentrotus_purpatus","Sycon_ciliatum","Sycon_coactum","Sympagella_nux","Vallicula_sp"
"root_to_tip_distance","gene_tree_078","Drosophila_melanogaster","78","25","10.5477990704","0.5696926746","1.8180493646","0.4541205611","0.5749958499","0.3869433353",NA,"0.9623640213",NA,NA,NA,"0.7477292946","0.75032503",NA,"0.6695171239",NA,NA,"0.2943078334","0.6748923386","0.5527617974",NA,"0.6033001707",NA,"0.5602911602",NA,NA,"0.7098366567","0.6797604646","0.1055302521","0.1347874747","0.6863751369","0.4047764393",NA,"0.6490650715","0.2424712353","0.3582367091",NA,"0.7547963491","0.7613983221","1.5477879106",NA,"0.478570941","0.4701965404",NA,NA,"0.6496530927","0.7642031502",NA,NA,"0.7016715983","0.6495803954","1.3057145028","1.2535545707","0.6593690326","0.5536046518","0.5223213525","0.6368236706","0.6495733489",NA,"0.4975185454",NA,NA,"0.5031886919","1.6675211192",NA,NA,NA,"0.988267182","1.3473914578","1.5147285237","0.5478153787","0.2939374636","0.5644135642","0.5941458547","0.9972524789",NA
"root_to_tip_distance","gene_tree_079","Drosophila_melanogaster","79","30","20.3459808216",NA,"1.6674431037","0.9384438697","1.2325987551","0.8567772434","1.4530872728","2.6335892719",NA,NA,NA,NA,"2.2953880309","2.1565794717",NA,NA,"2.229340988","0.772117362","2.200869256","1.6544381881","1.2614144209","2.2637726509",NA,"1.2225744369",NA,NA,NA,"2.1432538055","0.9149313548","1.3158108242",NA,"1.3451733802",NA,"2.1709002027","0.9184183042","0.953919368",NA,"2.1887544798",NA,NA,NA,NA,"1.2133484826",NA,"1.2984596867","1.2681896618",NA,"2.3094559544",NA,NA,"2.1496386008","2.0661797435",NA,"1.3676839202",NA,"0.9253109321","2.2772562297",NA,"2.2772562297","1.0455111756","0.8726127907","1.2541479659","1.1830272893","2.1608725476","2.1406011903",NA,NA,"2.3195258432",NA,"1.701708803",NA,"0.6511033825","1.0296293742","1.0348150538","2.3779140624",NA
"root_to_tip_distance","gene_tree_080","Drosophila_melanogaster","80","38","20.5505250192","1.5697054679","3.2809221457","1.546173726","1.4376667716","1.1631840481","1.7345551897","2.1587539299",NA,NA,NA,NA,NA,NA,NA,"1.0195400403",NA,"0.335018726",NA,NA,"1.6718549762",NA,"1.7372559017","1.4944863265","1.8985544441",NA,NA,NA,"0.4245932612","0.4353849747",NA,"1.2973092103",NA,NA,"0.4570053477","0.6504410793",NA,NA,NA,"2.3574853654","1.5806086611",NA,"1.4383825181","1.8350780071","1.9819184621","1.8630392334",NA,NA,NA,NA,NA,"4.2027914705",NA,"1.868648396","1.4961702691","1.2707581774",NA,NA,NA,"1.8948797712","1.2311707911",NA,"1.4860968607",NA,NA,NA,NA,"2.0917432863",NA,"3.3196822926","1.6121581809","0.6709511336","1.8413272074",NA,"1.9467765012",NA
"root_to_tip_distance","gene_tree_081","Drosophila_melanogaster","81","31","18.4853422654","0.8632578272","2.0427860746","0.7453427028","0.8522039807","0.7679901693","1.4638874746","1.3450505872",NA,NA,NA,NA,NA,NA,NA,"0.6689106971",NA,"0.7151571732",NA,"1.2287823045","1.178596046",NA,NA,"0.8428694204","1.2852163451",NA,NA,NA,"0.2487077929","0.5442508128",NA,"0.7983054971",NA,NA,"0.7081238173","0.6755494418","0.7806690901",NA,NA,"1.7643644305","0.8680816899","0.8604019944","0.8589075397","1.0776933379","1.3126295995","1.3039077563",NA,NA,NA,NA,NA,"2.101646805","1.5455926098","1.3429492607","0.8043221217","0.7377897647",NA,NA,NA,"0.8979524024","0.6517313796","1.2651343711","0.8534178682",NA,NA,NA,"1.2744254139","1.4048798478","1.6647272169","1.788125788","1.2372605931","0.6002207336","0.8251979496","0.8293787854","1.4337710936",NA
"root_to_tip_distance","gene_tree_082","Drosophila_melanogaster","82","35","9.6404317316","0.6914511999","0.8057796392","0.5043196295","0.7410507156","0.483636564","1.7669336774","0.6070095807",NA,NA,NA,NA,NA,NA,NA,"0.4740464419",NA,"0.3381076357",NA,"0.4145467613","0.342590721",NA,"0.5077007817","0.6420673131",NA,NA,NA,NA,"0.2273649997","0.3994784353",NA,"0.4182427887",NA,NA,"0.2930204537","0.472708913","0.4978934794",NA,NA,"0.9837543751","0.7106489682","0.6895617678","0.6932482284","0.4405490438","0.6404957707","0.5651329704",NA,NA,NA,NA,NA,"0.7958549733",NA,"0.5191094994","0.7441095252","0.4453730731",NA,NA,NA,"0.5846687995","0.5135236284",NA,"0.6433248946",NA,NA,NA,"0.316216557","0.5534654008",NA,"0.8157762936",NA,"0.2948901906","0.5745632374","0.668413818","0.5805970504",NA
"root_to_tip_distance","gene_tree_083","Drosophila_melanogaster","83","37","13.1172804777","0.6976559519",NA,NA,"0.6438819469","0.5169789325","0.8526283829","1.1986092556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3108119979",NA,"0.8788812909","0.7715759274","0.8796075757",NA,"0.666268248","0.8312407288",NA,"0.9689078554","0.941422903","0.1610273797","0.196158095",NA,NA,"0.9786469185",NA,NA,"0.3854869117",NA,"0.9475683365",NA,NA,NA,NA,"0.6626812698",NA,"0.8077128619","0.8274272695",NA,NA,NA,NA,"0.9782626065","3.5432365458",NA,"0.815044609","0.6492104913","0.5029881836","0.9861266205",NA,NA,"0.7035206898","0.631283646",NA,"0.6453473093",NA,NA,NA,"0.7763415873","1.2267761912","2.438256437","3.6849708297",NA,"0.3660300432","0.8829500876","0.8233353171","1.2988556241",NA
"root_to_tip_distance","gene_tree_084","Drosophila_melanogaster","84","37","26.5235678684","1.2991384496","3.9121585743","0.7798992089","1.2006514255","0.961260823","1.2643124153","1.4803837303",NA,NA,NA,NA,NA,NA,NA,"0.8147171528",NA,"0.8901286849",NA,"1.0147292962","0.9312764923",NA,"0.9140365434","1.1933667883","1.0792636462",NA,NA,NA,"0.7197863384","0.778709976",NA,"0.9622133529",NA,NA,"0.7904749492","0.8322719155",NA,NA,NA,"1.4871402701",NA,NA,"1.1940620551",NA,"1.0839776817","1.0315081089",NA,NA,NA,NA,NA,"5.8207912333",NA,NA,"1.2243151081","0.8359259703",NA,NA,NA,"1.0068078762","1.0427671479","1.0030329028","1.2068521327",NA,NA,NA,"0.8859273738","1.4852129939",NA,"4.5802941867","1.1920751106","0.9550227313","1.3369290624","1.2282413591","1.4176121244",NA
"root_to_tip_distance","gene_tree_085","Drosophila_melanogaster","85","35","7.4871848345","0.4132022053","0.5833919927","0.2895026472","0.4362707483","0.2595014773","0.4198376497",NA,NA,NA,NA,NA,NA,"0.7408440128",NA,"0.1972062351",NA,NA,NA,"0.3038169104","0.3860253875",NA,"0.3298201559","0.3670219868","0.4119156064",NA,NA,NA,"0.368014998","0.1959081239",NA,"0.2667061233",NA,NA,"0.2909313043","0.200833742","0.2606146221",NA,NA,"0.3856647577",NA,NA,NA,"0.245270997","0.3564786336","0.3934840223",NA,NA,NA,NA,NA,"0.5727848621","0.7642457029","0.3588141203","0.3760467457","0.222166447","0.9593606299",NA,NA,"0.3808979412","0.3666585622","0.48554656","0.4969248716",NA,NA,NA,"0.3948687297",NA,"0.6388905655","0.5583261053","0.3175179837","0.2901422014","0.4210677772","0.2558525878",NA,NA
"root_to_tip_distance","gene_tree_086","Drosophila_melanogaster","86","36","20.5857153343","1.1015833249","1.4512052509","0.7296005245","0.9151566156","0.6824604171","0.9429139738","1.3571878009",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4510261545",NA,"1.0004695664",NA,NA,"0.8704163419","0.883945726",NA,NA,NA,NA,"0.2321526723","0.4343350534",NA,"0.718600265",NA,NA,"0.5263426967","0.4563549637","0.7238715033",NA,NA,"1.9069162106",NA,"0.8146595338","0.840537396","0.9414707543","1.0559867409","1.0608578312",NA,NA,NA,NA,NA,"2.152289938","2.1160304412",NA,"0.9394678676","0.7017241685",NA,NA,NA,"0.8921727115",NA,NA,"0.8964742242","5.2728719209",NA,NA,"0.9403889832","1.4374467028","1.7340407185","2.2831729836","0.8128497536","0.5122549626","1.3385490482","1.2666126812","1.4073623102",NA
"root_to_tip_distance","gene_tree_087","Drosophila_melanogaster","87","32","13.2904496827","0.7325963444","0.9206662772","0.6478033109","0.7099622982","0.586587039","0.8410426018","1.3622547732",NA,NA,NA,NA,NA,NA,NA,"0.6062904752",NA,"0.5808802708",NA,"0.8279617599","0.7001194121",NA,NA,"0.6764133242","0.7587635451",NA,NA,NA,"0.282260057","0.6014062154",NA,"0.5432010123",NA,NA,"0.466714361","0.5279321958","0.6115612754",NA,NA,"1.4594066064","0.6984731371","0.6408744145","0.6742538304","0.9171953066","0.7329112026","0.7942130374",NA,NA,NA,NA,NA,"0.9165649606","1.1531841263",NA,"0.7351439466","0.6481935972",NA,NA,NA,"0.6490651738","0.662387823","0.7713941566","0.7530261398",NA,NA,NA,"0.6883504238","1.3861294448","0.953274524","1.3655936284","0.7101351315","0.5645271321","0.7687715036","0.7752408634","1.4147496887",NA
"root_to_tip_distance","gene_tree_088","Drosophila_melanogaster","88","31","10.092144414","0.5770233887","1.0129217866","0.5711701362","0.4608148016","0.5005338005","0.5640443767","0.778063543",NA,NA,NA,NA,NA,"0.9026174738",NA,"0.5247604452",NA,"0.3817127991",NA,"0.5849389012","0.5598610211",NA,"0.5246731874",NA,"0.5560174188",NA,NA,NA,"0.1810862967","0.2919484434",NA,"0.4765186486",NA,NA,"0.3381074442","0.3460559154","0.5158702434",NA,NA,"0.8271159679","0.4514610756","0.4744143666","0.4406497405","0.5763814255","0.6489330203","0.6214733267",NA,NA,NA,NA,NA,"0.8069556202","0.7130185775","0.617423719","0.4967400375","0.4967368898",NA,NA,NA,"0.5214895861","0.4643245784","0.4890116405","0.4164443388",NA,NA,NA,NA,"0.8586018198","0.6982183238","0.7476778409","0.6249873243","0.3415248002","0.5124638228","0.4965940779","0.8561679907",NA
"root_to_tip_distance","gene_tree_089","Drosophila_melanogaster","89","31","4.1855350368","0.2810212784","0.4044020791",NA,"0.2396688315","0.156362942","0.3006870143","0.3980255737",NA,NA,NA,NA,NA,NA,NA,"0.1788113614",NA,"0.1611844385",NA,NA,"0.2206429921",NA,"0.2371787939","0.2739615165","0.2487395288",NA,NA,NA,"0.027827976","0.0382665307",NA,"0.1683478022",NA,NA,"0.2308806145","0.1031388118","0.1530404291","0.2887230452","0.2884027196","0.40925939","0.2816873545",NA,"0.2788235973",NA,"0.2554907708","0.2798934931",NA,NA,NA,NA,NA,"0.4111513368","0.5143807032","0.3279011986","0.2408228103","0.1252616028",NA,NA,NA,"0.2912123467","0.2197626826",NA,"0.2716475773","0.2855450107","0.284019883","0.2855450107",NA,"0.3664079822","0.5202967024","0.5218082574","0.2745981984","0.1158325919","0.3734293281","0.4080159728","0.3629830266",NA
"root_to_tip_distance","gene_tree_090","Drosophila_melanogaster","90","29","8.7432242822","0.6952477377","0.7061940839",NA,NA,"0.0582988972","0.5790467578",NA,NA,"0.5313789335","0.5641882804",NA,NA,"1.2036613037",NA,"0.5150020722",NA,"0.4216646826",NA,"0.5598157996",NA,NA,"0.5745513883","0.6363839602","0.8340434566","0.4793392803","0.5067811719","0.3717498157","0.0324914654","0.1317148204","0.5375761523",NA,NA,NA,"0.2772948433","0.4884855315","0.5641515278",NA,NA,"0.489236993","0.5649435033","0.5737051825","0.5649435033","0.6088764465","0.5541252519","0.4898670725",NA,NA,NA,NA,NA,NA,"0.7733859482",NA,"0.619747845","0.5333173715",NA,NA,NA,"0.3891334392","0.7096164403","0.5606560674","1.4291861742",NA,NA,"0.5331296313","0.4992680102","0.8835557638","0.683718577","0.8577677207","0.5694896222","0.3703870043",NA,"0.5694896222","0.6829724574","0.5121584062"
"root_to_tip_distance","gene_tree_091","Drosophila_melanogaster","91","30","15.5983564872","1.2471922158","1.8533839027","0.9395051506","1.2220099678","0.9073096639","1.40710867","1.4901637689","1.3335170191","1.3511676289",NA,"1.380104204",NA,NA,NA,NA,NA,"0.7996387119",NA,NA,NA,NA,"1.2400290093","1.2325063982",NA,NA,"1.3239995123","1.3434839583","0.5063647597","0.5854398002","1.3228098603","0.8831863247","1.7097508319",NA,NA,"0.8327445608",NA,"1.3443131626",NA,NA,NA,NA,"1.0757899021",NA,NA,"1.1246202377",NA,NA,"1.3178274643","1.3239995123",NA,"2.3143583125",NA,"1.3799406275","1.2055561692","0.8823507149","1.3528071917","1.3082993555",NA,"1.1929746787",NA,"1.2211613272","1.1668808375","1.5084573829","1.424479345","1.4631317085",NA,"1.4192375784",NA,"2.0397443105","1.04957489","0.6150687895","1.2194858195","1.2538761982","1.4694373298",NA
"root_to_tip_distance","gene_tree_092","Drosophila_melanogaster","92","30","14.8682965795","0.766108996","1.2447894213",NA,NA,"0.544481837","0.791503582","1.3403170941",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3864298522",NA,"1.6425445724","0.6655192483","0.9278477728",NA,NA,NA,NA,NA,"0.8835475535","0.2632700603","0.369236162","0.9082392434","0.5954048979","0.8362950087",NA,"0.3336280553","0.3679249593","0.5540205466","1.0219804362","1.0313748378","1.3315235669","0.7221120757","0.6930314222","0.7304648519",NA,"0.9290005846","0.8507124307",NA,NA,NA,NA,NA,"1.6350152957","1.2919185822","0.8389666924","0.7918342796","0.4540684005",NA,NA,NA,"0.7828619714",NA,NA,"0.7532268681",NA,"1.0474288167","1.0712870722","0.8550094355","1.3410434628","1.7664568613","1.3897114775","0.6663874606","0.4064659159","0.7064349716","0.9881392203","1.2806121661","0.9125774428"
"root_to_tip_distance","gene_tree_093","Drosophila_melanogaster","93","22","19.8399120684",NA,"3.0614023642","1.1586441633","1.1442558768","1.139179251","1.3919682478","1.4246012907","1.7206131889","1.7292770158","1.7361946155",NA,"1.7454809038",NA,NA,NA,"1.4723056528","0.7570725212",NA,"1.4015109607","1.3321054631","1.3958117288","1.1796666728","1.1222887847","1.3806443554",NA,NA,"1.5573520387","0.4708778611","0.4558616028",NA,"1.0096302328","1.6604351966","1.6967611045","0.7169806118","0.8574549268","1.1573559816","1.781959683","1.83232659","1.6552056004","1.1050262022",NA,"1.117938068","1.4883721278",NA,"1.3842865093",NA,NA,NA,"1.5646962445","1.6541814459","2.2577349478",NA,"1.4730657162","1.1198006589","1.0796810392",NA,NA,NA,"1.3216613588","0.994154983","1.4051279884","1.0901200007",NA,"1.7091579197",NA,"1.4639586756","1.43388812",NA,"2.4901129299",NA,"0.8813648435","1.6394491832","1.612939664","1.4412655291","1.5067487392"
"root_to_tip_distance","gene_tree_094","Drosophila_melanogaster","94","36","17.1085147382","1.0532072195","1.3839743246","0.7097646864",NA,"0.8237661726","1.0188728804","2.3379665149",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4684311213",NA,NA,"0.8044760108",NA,NA,"1.0752717958","0.9611450125",NA,NA,NA,"0.5817472066","0.5341781714",NA,"0.8759650383",NA,NA,"0.6437155597","0.5511413715","0.8651207612",NA,NA,"2.7351092289","1.4965065436","1.4102278386","1.4650459037",NA,"0.8918837651","1.012785189",NA,NA,NA,NA,NA,"1.3667070652","1.4550177415","0.9824570362","1.1985546088","0.9134888542",NA,NA,NA,"1.1886952492","0.807015911","0.9917482986","1.1459528686",NA,NA,NA,"1.0187145139","2.4431356745",NA,"1.4441222058","1.1341226658","0.7711375807","1.0801978122","0.9514677494","2.3223465022",NA
"root_to_tip_distance","gene_tree_095","Drosophila_melanogaster","95","36","12.0874432834","0.9928480281","1.2545605528",NA,"1.0114671627","0.9948638181","1.2813761202","1.2979731272",NA,NA,NA,NA,NA,NA,NA,"0.9762944756",NA,"0.8298860458",NA,NA,"1.3991976103",NA,"1.0482603753","0.9858069371","1.3524216948",NA,NA,NA,"0.2909437285","0.4006516649",NA,"0.9744637852",NA,NA,"0.5577622523","0.7915221547","1.0114747453",NA,NA,"1.1664569187","1.1336817526",NA,"1.1336817526","1.2847400286","1.4001191245","1.3572580842",NA,NA,NA,NA,NA,"1.2646600495",NA,"1.3602234558","1.0329318805","1.0913286691",NA,NA,NA,"1.0645965057","0.8191870744",NA,"0.9046345887",NA,NA,NA,"1.3480499349","1.1478872987","1.4822520174","2.7866724861",NA,"1.1952983408","1.0026302503","0.9925722815","1.208166644",NA
"root_to_tip_distance","gene_tree_096","Drosophila_melanogaster","96","19","9.7731165104","0.4262007302","0.1601895298",NA,"0.3876466423","0.2187260928","0.2849640314","0.3986132084",NA,NA,NA,"5.0587950514","0.3081696399",NA,NA,NA,"0.3140165342","0.1501894539","0.445914201","0.3190134235","0.2429935561","0.3168118848","0.2189720846","0.3987525357","0.3142489115",NA,NA,"0.2788135295","0.0492549647","0.0437600092",NA,"0.2574955517","0.3095535955",NA,"0.1241763672","0.103348925","0.2465784865","0.2918103608","0.2836438875","0.3266654729",NA,"0.3893971539","0.4890851431","0.3069869962","0.2684748917","0.2592689803",NA,"0.4005966116",NA,NA,NA,"0.3117344077","0.4559087685","0.299290969","0.3872682774","0.2364153877",NA,NA,NA,"0.2556792082","0.1308496493","0.3884923759","0.3973100745","0.8126187198","0.2836438875","0.2751423022","0.2363826972","0.4073885004","0.2511086258","0.3514802621","0.1474790456","0.1093580432","0.3353492843","0.3396462332","0.3695005707","0.3086769637"
"root_to_tip_distance","gene_tree_097","Drosophila_melanogaster","97","36","19.773144522","0.9205762824","1.2380992937","1.7945447244","0.907760972","0.9288335295","1.1182248677","1.7784252399",NA,NA,NA,NA,NA,"1.868789547",NA,"0.838912331",NA,"0.644799762",NA,"0.9188053131","0.6232441688",NA,"0.7579924741","0.8601768862",NA,NA,NA,NA,"0.6280774601","0.8285244984",NA,"0.8680340243",NA,NA,"0.7697509806","0.6839664477","0.9020554438",NA,NA,"1.8742184247",NA,"1.0010244","0.9896282929",NA,"0.8219413791","0.8706890371",NA,NA,NA,NA,NA,"1.2711247929",NA,NA,"0.9900507127","0.7279442863",NA,NA,NA,"0.7688090614","0.8750365606",NA,"0.9472124155",NA,NA,NA,"0.7483851632","1.9388481555",NA,"1.4951279142","0.8798269816","0.8425289144","0.8800143495","0.9181288952","1.9009706339",NA
"root_to_tip_distance","gene_tree_098","Drosophila_melanogaster","98","37","18.8969852318","1.1932746631","1.199085133","0.8685521712","1.1500297956","0.8795882272","1.5049824467","1.1968398742",NA,NA,NA,NA,NA,NA,NA,"0.872906735",NA,"1.3642692057",NA,"1.6621320211","1.2269915838",NA,"0.9238766676","1.1303554286","1.1365478891",NA,NA,NA,"0.6535557735","1.2208202229",NA,"0.8680880283",NA,NA,"1.3958315906","1.1775671161","0.9639502096",NA,NA,NA,NA,"0.9857750198","1.0884486213",NA,"1.2232135666","1.1411208332",NA,NA,NA,NA,NA,"1.2538572374","1.3713505369","1.164284312",NA,"0.8625198037",NA,NA,NA,"1.0206717582","1.0654338119",NA,"1.2556093889",NA,NA,NA,NA,"1.3983267579",NA,"1.4650980444","1.1736841582","0.9909976814","1.2286929393","1.2504032334","1.2942511551",NA
"root_to_tip_distance","gene_tree_099","Drosophila_melanogaster","99","36","4.3591211763",NA,"0.3898871637","0.220724641","0.2071903227","0.1472935577","0.4088947476","0.5998143833",NA,NA,NA,NA,NA,"0.9741480141",NA,"0.1535752869",NA,"0.0791782182",NA,"0.2796708414","0.253745114",NA,NA,"0.2033820398","0.2466953249",NA,NA,NA,"0.0368314115","0.0313031149",NA,"0.1857862329",NA,NA,"0.1131744054","0.073602877","0.1592601126",NA,NA,"0.7110523657",NA,NA,NA,"0.2593953727","0.2462770884","0.2418395391",NA,NA,NA,NA,NA,"0.6143648076","0.3353376545","0.267172168","0.2120902239","0.1837565083",NA,NA,NA,"0.1946792383","0.1742685129","0.3768014936","0.2159659273",NA,NA,NA,NA,"0.6718547461",NA,"0.6730787565","0.0544605168","0.0952893545","0.2698287742","0.2955239844","0.6840021296",NA
"root_to_tip_distance","gene_tree_100","Drosophila_melanogaster","100","30","19.1646333395","1.2644088195",NA,"1.0238161302","1.1551913924","0.8483569833","1.4124699917","1.5924643189",NA,"1.7936688332",NA,"1.9194608679",NA,NA,NA,NA,NA,"0.7637527328","1.8111309562",NA,"1.022982102","1.5154054087",NA,"1.1023052396","1.3130177723",NA,"1.7050481939","1.7817698338","0.5393597451","0.6995302336","1.7551353567","0.8061305708",NA,NA,"0.6898153557","0.6349707026","0.8229558898","2.0665743014",NA,"1.9698393879",NA,NA,"1.2224280632","1.3019086161","1.0733021617",NA,NA,NA,"1.7780322073","1.6909181909","1.7462997902",NA,NA,NA,"1.2231042721","0.8337431041","1.7489427046",NA,NA,"0.9571139387",NA,NA,"1.0925753744","1.909856369","1.9800794053",NA,NA,"1.4881983766",NA,"0.6594733761","0.9363280149",NA,"0.8426093887","0.9249732175","1.5463470006","1.7912942552"
"root_to_tip_distance","gene_tree_101","Drosophila_melanogaster","101","34","17.2146184077","0.8932522565","1.3212175196",NA,"0.9145855679","0.6791159883","1.1370018871","1.2060206671",NA,NA,NA,NA,NA,NA,NA,"0.6465515121","1.211241507","0.6963317191","1.2738804705",NA,NA,NA,NA,"0.8638354655",NA,NA,"3.6090849148",NA,"0.3613953964","0.5717814918","1.3711141535","0.8164550702",NA,"1.2330247615","0.7608388369","0.7163472876",NA,"1.213866548","1.2764132368","1.1859703223","0.8445687394",NA,NA,NA,"1.0382583816",NA,NA,NA,NA,NA,"1.2643650531","2.2020771854",NA,"1.0592886452",NA,"0.6304833212","1.3060536764","1.3008112034",NA,"0.9446806378",NA,"0.9755332698",NA,NA,"1.2093536722","1.2148908548",NA,"1.2386689208",NA,"2.0673645749","0.9267331067",NA,"1.0846875412","0.9955189353","1.2218723316","1.4003087413"
"root_to_tip_distance","gene_tree_102","Drosophila_melanogaster","102","36","8.4753225462","0.5246590717","0.6543862524","0.4537152131","0.5230568354","0.9128971113","0.6281800666","0.9716153088",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2613821333",NA,"0.5288416533",NA,NA,NA,"0.5015853654",NA,NA,NA,NA,"0.1309620249","0.2948944427",NA,"0.3742687274",NA,NA,"0.3257633415","0.442394845","0.3530008935",NA,NA,"1.1505452883","0.4662960114","0.4563259774","0.4627163007",NA,"0.5128288044","0.5924413884",NA,NA,NA,NA,NA,"0.6994728445","0.6838477839","0.5473900121","0.5394328993","0.3174458176",NA,NA,NA,"0.4608795903","0.4259919799","0.5095318316","0.4504838799",NA,NA,NA,NA,"0.9881850265","0.7744543942","0.7806872013","0.559564059","0.4272380873","0.5160108542","0.5395062294","1.0043536771",NA
"root_to_tip_distance","gene_tree_103","Drosophila_melanogaster","103","28","7.4500494687","0.1719066196","0.2911392852","0.5680337801","0.1576619721","0.2410133367","0.3040101074","0.4259865129",NA,NA,NA,NA,NA,"0.8635308869",NA,"0.3116387923",NA,"0.1700010132","0.7337720377","0.4116628212","0.880442944",NA,"0.313942646","0.1916942196",NA,NA,NA,NA,"0.2834929538","0.1244014131",NA,"0.2737830568",NA,NA,"0.2046720584","0.2288734907","0.2842381121",NA,NA,"0.392484632","0.1812223064","0.197001252","0.1717074122","0.3018218445","0.3515824521","0.3264491227",NA,NA,NA,NA,NA,"0.2681225688","0.2679067032","0.3527661702","0.1746785827","0.2486529474",NA,NA,"1.1766002437","0.2002472246","0.1992771853","0.2943922119","0.2439366046",NA,NA,NA,"0.3674631127","0.4280572734","0.23988309","0.2709362144","0.3077610001","0.2074074329","0.3200861007","0.3334065074","0.4301598236",NA
"root_to_tip_distance","gene_tree_104","Drosophila_melanogaster","104","28","7.337139658","0.4457293445","0.8992296522",NA,"0.4329295481","0.3784153356","0.4496514934","0.8059421153","0.7793428888",NA,NA,"0.7821596318","0.7660613982","0.7165092757",NA,"0.3716917724",NA,"0.2179792755",NA,NA,"0.4310239847",NA,NA,"0.4404259662","0.4688109127","0.7980240313","0.7630414386","0.736576644","0.1524379254","0.3140820925","0.7732711741","0.3758648268","0.6614749964",NA,"0.2536472584","0.2613555486","0.3848171625","0.8272222886",NA,NA,NA,NA,"0.4275299825","0.4655924204","0.4760488665","0.4827171972",NA,NA,NA,"0.7392385045",NA,"0.8667864873",NA,"0.4746057784","0.459168038","0.3652984354",NA,"0.7722788937",NA,"0.4690416259",NA,NA,NA,"0.8210098161","0.8284825457","0.8390224454",NA,"0.8370672967",NA,"0.9010125151",NA,NA,"0.709148373","0.6936638631","0.8197372997","0.7556763549"
"root_to_tip_distance","gene_tree_105","Drosophila_melanogaster","105","33","14.4806732998","1.1713031503","1.5432036606","0.9436349483","1.2319368738","1.1541695898","0.9737941283","1.5140661625",NA,NA,NA,NA,NA,NA,NA,"1.2270599243",NA,"0.6021650512",NA,"1.0790227913","0.940326919",NA,NA,"1.200092432","0.9544358126",NA,NA,NA,"0.3735270859","0.3899541134",NA,"0.9390083781",NA,NA,"0.8736917831","0.7826626146","1.2140048803",NA,NA,"1.5369676657","1.2847939124","1.2204257827","1.2762624898","1.0879079756","0.9827810218","1.0187312876",NA,NA,NA,NA,NA,NA,"1.5399818689","1.0361671518","1.2304739938","1.0187385849",NA,NA,NA,"1.2759129743","1.0283711125","0.9315212419","1.1100130214",NA,NA,NA,"0.9788941896","1.4984235102","1.5929627165","1.5254900677",NA,"0.8586660717","1.3968821136","1.3790971203","1.5245316536",NA
"root_to_tip_distance","gene_tree_106","Drosophila_melanogaster","106","36","13.4126615124","0.505216567","0.5435280653",NA,"0.4567060248","0.1467593161","0.47070267","0.5414635985",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.6787651773",NA,"0.3438426063","0.406950614",NA,"0.2710391351","0.4280776306",NA,NA,NA,NA,"0.3118474511","0.258814361",NA,"0.1992883499",NA,NA,"0.3258743545","0.2409154166","0.3056743478",NA,NA,"0.4151719545","0.4825628146",NA,"0.478754181","0.3602030691","0.3895614983","0.3376016961",NA,NA,NA,NA,NA,"5.062270393",NA,"0.4196917393","0.4584281499","0.5357100401",NA,NA,NA,"0.4136428067",NA,"0.4656223387","0.4709517771",NA,NA,NA,"0.4507825684","0.4473915621","5.172868168","5.3135499953","0.5119474681","0.1158785935","0.3491652326","0.4225343623","0.4681166573",NA
