"gene_tree","Choanoflagellata","Opisthokonta","Outgroup","ingroup_ intercept_estimate","ingroup_ intercept_std.error","ingroup_ intercept_t.value","ingroup_ intercept_Pr","ingroup_ x_estimate","ingroup_ x_std.error","ingroup_ x_t.value","ingroup_ x_Pr","ingroup_ residual_std_error","ingroup_ degrees_of_freedom","ingroup_ multiple_r_squared","ingroup_ adjusted_r_squared","ingroup_ f.statistic_value","ingroup_ f.statistic_p.value","outgroup_ intercept_estimate","outgroup_ intercept_std.error","outgroup_ intercept_t.value","outgroup_ intercept_Pr","outgroup_ x_estimate","outgroup_ x_std.error","outgroup_ x_t.value","outgroup_ x_Pr","outgroup_ residual_std_error","outgroup_ degrees_of_freedom","outgroup_ multiple_r_squared","outgroup_ adjusted_r_squared","outgroup_ f.statistic_value","outgroup_ f.statistic_p.value","branch_length_to_outgroup"
763,"Monophyletic","Zero_taxa","Monophyletic",-5.09182898852486,0.257857453997408,-19.7466813915569,1.41189456551794e-35,0.045728879748644,0.0045227710652438,10.1108101845033,8.59905297067683e-17,1.26657375404609,96,0.515710362370153,0.510665678644842,102.228482587056,8.5990529706767e-17,-4.75438294750253,0.193538482624744,-24.5655689918832,6.99048049745881e-51,0.0333670998464759,0.0025063108090691,13.3132330298927,4.16003308727522e-26,1.10970997372615,131,0.575009485483317,0.571765283082427,177.242173708227,4.16003308727537e-26,0.1315437762
764,"Monophyletic","Zero_taxa","Monophyletic",-5.5251533364864,0.242182507977199,-22.8140066045009,2.633438334509e-44,0.0353035640473825,0.00359291965930904,9.82587071100047,7.08137865999497e-17,1.29576942695508,114,0.458555087871886,0.453805571098832,96.5477352292968,7.08137865999512e-17,-5.52641946298676,0.21471120166561,-25.7388502328517,1.04440694919242e-56,0.0300056654546852,0.00245068345904824,12.2437948254396,2.7303450772339e-24,1.31266073209351,149,0.501523050698686,0.498177567817469,149.910511727462,2.73034507723396e-24,0.0881326745
766,"Paraphyletic","Monophyletic","Monophyletic",-7.58534219442896,0.362075894120863,-20.9495918330783,3.41162115019983e-40,0.0582750777328811,0.00556217637639311,10.4770280173443,3.13138733047461e-18,1.90310984384434,110,0.499472435019412,0.49492218442868,109.768116076217,3.13138733047461e-18,-6.99846198349991,0.280417462625143,-24.9572973023272,1.60675315274919e-56,0.0387686307840654,0.00304036236210785,12.7513191411788,5.18022067826826e-26,1.75963187939897,157,0.508755017884432,0.50562606895376,162.596139840193,5.18022067826771e-26,0.089988056
771,"Paraphyletic","Monophyletic","Monophyletic",-5.31544768617513,0.295051514586555,-18.0153207944839,3.047512080587e-30,0.0579342631635385,0.00603004646120778,9.60759813978857,4.46517083062631e-15,1.34004131209331,82,0.529562796013983,0.523825756940983,92.3059420156687,4.46517083062627e-15,-5.07594206698279,0.226933236448514,-22.3675568480882,1.43750680266387e-46,0.0349743627006803,0.00293877070717113,11.9010178695931,1.35664642102575e-22,1.3011886444576,131,0.519502735359812,0.515834817309123,141.634226332375,1.35664642102571e-22,0.0319597065
772,"Paraphyletic","Monophyletic","Monophyletic",-5.08837106413421,0.22907220501846,-22.2129571054863,7.23274748213363e-41,0.0377361105548114,0.00378774059846901,9.96269664561089,9.84855332727862e-17,1.15963025434582,102,0.493181110723404,0.488212298083437,99.2553244524665,9.84855332727862e-17,-4.73791205227744,0.161623673653743,-29.3144682655078,9.60639462050338e-64,0.0252612909361302,0.00184474988049624,13.6936129950229,3.80092712764659e-28,0.988104244846882,149,0.557226323698832,0.554254688287415,187.515036857459,3.80092712764705e-28,0.107291581
773,"Paraphyletic","Monophyletic","Monophyletic",-7.10055366275302,0.389664944761021,-18.2222028391795,3.07481495376531e-33,0.0646416253844337,0.0066989733012717,9.64948246206063,6.97929523174447e-16,1.93373032562329,98,0.487213060597867,0.481980540808049,93.1125117856159,6.97929523174432e-16,-6.7402675979771,0.309169711732283,-21.8011899037951,1.29834920622083e-47,0.0434141344506637,0.00362435475773118,11.9784450895863,2.04022525316173e-23,1.86468737527305,145,0.497370984661011,0.493904577658673,143.483146764234,2.04022525316166e-23,0.0948877759
775,"Monophyletic","Monophyletic","Monophyletic",-4.81356686938813,0.16952369779387,-28.3946547416699,4.37916540391292e-49,0.0373318041489498,0.00291438770852345,12.8094844895787,1.17742282825981e-22,0.841269197404581,98,0.626072503551016,0.622256916852557,164.082892888757,1.17742282825979e-22,-4.65781005412975,0.13307861724714,-35.0004392176675,4.40700951839843e-67,0.0297591634716105,0.0017764882800518,16.7516801578577,5.87673743237191e-34,0.751351641887332,127,0.688434381083128,0.685981108493232,280.618788111164,5.87673743237224e-34,0.0308844744
776,"Monophyletic","Monophyletic","Monophyletic",-5.99951588346722,0.291155440411767,-20.6058862406362,5.12455632616087e-37,0.049694633075061,0.00510681146101711,9.73104910067769,5.62617937933243e-16,1.43013061463401,96,0.496573861571294,0.491329839295995,94.6933165997999,5.62617937933243e-16,-5.63420503264856,0.216681076949998,-26.0022938410479,5.38097945290701e-54,0.0366204291319708,0.00276466497789822,13.2458831087052,4.61670799977864e-26,1.25181636738472,133,0.568816580833771,0.565574600238536,175.453419329481,4.61670799977867e-26,0.0382965124
781,"Paraphyletic","One_taxon","Monophyletic",-4.5051935532187,0.193814640642237,-23.2448567264578,8.25741498918212e-40,0.0393081699077837,0.00361938570689866,10.8604534280116,4.74268855994253e-18,0.921935053952229,90,0.567202507248375,0.562393646217802,117.949448662009,4.74268855994263e-18,-4.28135428839736,0.133719130740065,-32.0175151057468,2.30017787505925e-64,0.02577269887303,0.00170614159222294,15.1058382202914,1.21356782375212e-30,0.772526142333594,133,0.631769028336366,0.629000374414083,228.186348337615,1.2135678237521e-30,0.0279932277
782,"Monophyletic","One_taxon","Monophyletic",-4.60404253187753,0.0321329051550905,-143.281241134469,5.8748172069896e-145,0.0233992475447288,0.000419253657385009,55.8116718424733,1.07333470308933e-92,0.183541666558176,130,0.959937659470825,0.959629487620601,3114.94271385192,1.07333470308939e-92,-4.48654908645058,0.0261664663573876,-171.461787203983,1.19293128113126e-189,0.0188088112218429,0.000266990859128409,70.4473976496581,3.98306940693835e-126,0.169327783565236,167,0.967445351985582,0.96725041397352,4962.83583560905,3.98306940693858e-126,0.110779788
789,"Monophyletic","Zero_taxa","Monophyletic",-4.11086898618753,0.0357230446415423,-115.076109201706,1.1352103476215e-104,0.029269853282385,0.000626575459279932,46.7140116148537,8.00660020248844e-68,0.175468539133444,96,0.957861448886575,0.95742250564581,2182.19888115268,8.00660020248822e-68,-3.995878820496,0.0275393300139537,-145.097168975112,4.20274119947331e-150,0.0207134196120147,0.000346276568762464,59.817560529842,4.82922098778994e-99,0.16028827806066,135,0.963642636667195,0.96337332286473,3578.14054774131,4.82922098779022e-99,0.0403526331
791,"Paraphyletic","Monophyletic","Monophyletic",-4.0085659434648,0.0295688480877817,-135.567200033105,2.1740782177626e-138,0.0247713800238663,0.000397785194246363,62.2732579848724,1.67581715879833e-96,0.166287533610352,126,0.96853114362614,0.968281390797776,3877.95866005048,1.67581715879833e-96,-3.95324050003346,0.0192116716400637,-205.772853820249,1.113958426876e-210,0.0186757629857231,0.000187204637362275,99.7612198547305,3.70400503002193e-156,0.127256199213173,175,0.982719976405727,0.98262123341376,9952.30098690389,3.70400503002172e-156,0.112585611
793,"Paraphyletic","Monophyletic","Monophyletic",-4.05317837673701,0.170627223314782,-23.7545820531786,1.09311226126658e-44,0.0300233115264896,0.00266849456341112,11.2510296772391,6.66005208361589e-20,0.888682811373518,108,0.539613819747252,0.535350984744911,126.585668798114,6.66005208361599e-20,-3.84613370516816,0.119802770834474,-32.1038793875826,7.05487201747991e-71,0.0195031178137561,0.001298934210129,15.0147079518518,3.65557262519733e-32,0.751767642525443,157,0.589479649768855,0.58686487046802,225.4414548794,3.65557262519733e-32,0.1391825427
794,"Paraphyletic","Monophyletic","Monophyletic",-3.64448609020119,0.0313705813453839,-116.175280594137,8.33240566424797e-82,0.0442331329416564,0.000746883320691316,59.2236186245453,1.53257727881334e-61,0.131710073026389,70,0.980432918890932,0.980153389160803,3507.43700298559,1.53257727881329e-61,-3.5913706999981,0.0312636960628866,-114.873516323025,3.22998102750163e-117,0.0287405061508324,0.000476047831172217,60.3731479672157,1.00782645619337e-86,0.165067139989664,111,0.970446631239764,0.970180384674357,3644.91699547132,1.00782645619337e-86,0.1858371265
799,"Monophyletic","Zero_taxa","Monophyletic",-5.26215753200648,0.499911559609343,-10.5261769424148,1.98166327721674e-15,0.0840065968721946,0.0133726436221933,6.28197380006276,3.69433768385746e-08,1.9762577585489,62,0.388940983899295,0.379085193317026,39.4631948246749,3.69433768385752e-08,-5.05409860176717,0.455228893897711,-11.1023238408562,5.24945609780663e-17,0.0724236990773537,0.0109893290538242,6.59036586516179,7.28966483328178e-09,1.89768881222585,69,0.386300750462185,0.377406558439898,43.4329222366897,7.28966483328162e-09,0.2009086178
800,"Monophyletic","Monophyletic","Monophyletic",-7.84075723185082,0.43271420610286,-18.1199441138454,8.30069425664558e-35,0.0764569912712559,0.0066473155876862,11.5019349183434,1.4002044663657e-20,2.27439240937358,110,0.546007041501262,0.541879832787637,132.294506865806,1.40020446636573e-20,-7.14593465882883,0.352316334736721,-20.2827230936336,1.81462152246439e-45,0.0501650224602131,0.00386833951449915,12.9681022754561,1.64069098629242e-26,2.19671962462322,155,0.520378760855805,0.517284430280681,168.17167662669,1.6406909862924e-26,0.2100282382
801,"Monophyletic","Monophyletic","Monophyletic",-5.87585620567267,0.391345476658001,-15.0144988408991,1.66426728382309e-25,0.0688184445042329,0.00781363762075758,8.80747839155108,1.4485023878421e-13,1.79879204181564,84,0.480106895723563,0.473917692101224,77.5716756176392,1.44850238784209e-13,-5.36687069867053,0.305305215345306,-17.5787062549865,1.3743343582035e-35,0.0425100818943401,0.00413937500870505,10.2696860769904,2.58400074561658e-18,1.71015812525508,125,0.457621710881579,0.453282684568632,105.46645211993,2.58400074561665e-18,0.081127371
802,"Paraphyletic","Monophyletic","Monophyletic",-5.32714770495701,0.259371676881512,-20.5386639320321,1.942488759001e-39,0.0415133321969079,0.00398444369614466,10.418852759063,4.25990063410115e-18,1.36328543132134,110,0.496688422158171,0.492112862359609,108.552492815034,4.25990063410097e-18,-4.9553745263186,0.187454413335687,-26.4350912744032,1.07903339093054e-59,0.0276770367773383,0.00203243170942854,13.6176958118412,2.22475715696557e-28,1.17628466698041,157,0.541527717377335,0.538607511755535,185.441639223838,2.22475715696557e-28,0.0601659303
806,"Paraphyletic","One_taxon","Monophyletic",-4.53988508877955,0.0399582292043952,-113.615772750014,8.41929902308955e-129,0.0243789993966964,0.000537551950573921,45.3518945855706,6.74734915992182e-80,0.22471471875097,126,0.942275826198244,0.941817697834738,2056.79434250071,6.74734915992201e-80,-4.4575749651406,0.0348244412266753,-128.001334928129,2.71114847707383e-162,0.0205047464032837,0.000372907410172006,54.986159684587,2.2530463414009e-105,0.219907897853898,159,0.950038928109608,0.949724707531681,3023.47775685889,2.25304634140103e-105,0.1645757434
810,"Monophyletic","Monophyletic","Monophyletic",-3.73902877630726,0.0152521648237599,-245.147414777644,8.36322734560672e-141,0.0292456618961076,0.000257105621366648,113.749601197562,1.38142075043132e-107,0.0764540214884221,100,0.992330683604201,0.992253990440243,12938.9717726044,1.38142075043132e-107,-3.58213217587707,0.0172094247411458,-208.149443096293,1.78152428217318e-181,0.0192527032642181,0.000201743761020157,95.431467951539,9.34170127210274e-133,0.103794763305644,145,0.984327992548927,0.98421990973892,9107.16507538562,9.34170127210221e-133,0.2708350347
814,"Paraphyletic","Monophyletic","Monophyletic",-5.0636996120014,0.181800390627805,-27.853073332324,4.74870841209152e-58,0.0277629188090406,0.00226946323995684,12.2332533615167,1.13656759994572e-23,1.06203726700487,136,0.523897022413265,0.520396265225127,149.65248780706,1.13656759994573e-23,-4.93229491419828,0.138529533232641,-35.604645443475,1.12915748076854e-83,0.0204943751673409,0.0013057981604482,15.6949027714256,1.33728660684617e-35,0.933158851207896,181,0.576439727062879,0.574099615057702,246.329973004504,1.33728660684623e-35,0.0353308932
815,"Monophyletic","One_taxon","Monophyletic",-5.35663558024501,0.191360311098928,-27.9924063118595,1.94600707049771e-55,0.0325538226763427,0.0026149619415435,12.4490617470048,1.39953608020894e-23,1.06762046228715,124,0.555522320702095,0.551937823288402,154.979138380739,1.39953608020884e-23,-5.36765083650293,0.181588822340907,-29.5593680674129,1.71639394292419e-66,0.0283012638112391,0.00194449114099388,14.5545861406052,4.80022014989342e-31,1.14668935920113,159,0.571239012525881,0.568542402541767,211.835977724297,4.80022014989314e-31,0.1850664207
816,"Monophyletic","Monophyletic","Monophyletic",-4.28054362686867,0.0298774296551369,-143.270143257879,3.42050048148452e-134,0.0241515313847043,0.000428565938508414,56.3542951377834,3.71293682747317e-87,0.162623692240416,118,0.964175188458415,0.963871588360605,3175.8065804764,3.71293682747338e-87,-4.22477856652688,0.0246077893661251,-171.684603751635,9.95443374147727e-179,0.01932929271645,0.000270186972853779,71.5404318435095,1.26906808270792e-120,0.153431471917295,155,0.970605154835113,0.970415510672759,5118.03338835584,1.26906808270777e-120,0.0232387369
818,"Monophyletic","Zero_taxa","Monophyletic",-4.1569329424695,0.160685548407881,-25.8699863407605,1.57439353170033e-49,0.0299060103788209,0.00238386442796226,12.5451808534199,3.2936244146158e-23,0.859729394659857,114,0.579927247492784,0.576242398786581,157.381562645013,3.2936244146159e-23,-4.0748375052752,0.150410046276145,-27.0915248426559,1.10039518011046e-53,0.0272150710688122,0.00207171655633937,13.1364838426063,3.58357230277694e-25,0.835777808072628,123,0.583850993019288,0.580467667759282,172.567207747058,3.58357230277682e-25,0.33456923
828,"Monophyletic","One_taxon","Monophyletic",-4.13442550549186,0.135862897820456,-30.4308650250897,1.62223677518063e-61,0.0270591368756642,0.00174635878952606,15.4946034216758,1.69776177083801e-31,0.781966153001082,132,0.645240191188073,0.642552616878892,240.082735195009,1.69776177083801e-31,-4.25860311982196,0.163617083954663,-26.0278634534398,4.50710622029713e-58,0.0249852506321956,0.00181954072213395,13.7316248700897,1.79704701425572e-28,1.01358381106961,153,0.552052025394033,0.549124260854124,188.557521572868,1.79704701425564e-28,0.0774621573
829,"Paraphyletic","Monophyletic","Monophyletic",-4.55688146816391,0.0426811838013237,-106.765582917655,2.50834161592818e-111,0.0295165977525627,0.000667504895884432,44.219297767777,5.17210683440228e-71,0.222297671358895,108,0.947657840926767,0.947173191305718,1955.34629507533,5.17210683440228e-71,-4.35649183920208,0.0343128685764766,-126.963789969711,3.76116649693604e-160,0.0211227028361429,0.000372029449162125,56.7769645218003,1.46340125350473e-106,0.215314755563236,157,0.95355886548816,0.953263062083626,3223.62370030977,1.46340125350452e-106,0.0573228619
832,"Paraphyletic","Monophyletic","Monophyletic",-5.43839458589906,0.226380253003572,-24.0232728506282,2.90365239810055e-49,0.0338419080747253,0.00299887431572698,11.2848704252954,6.31230966977505e-21,1.2831275232722,128,0.498723900877786,0.494807681353394,127.348300515706,6.31230966977505e-21,-5.12733222727056,0.170219462209291,-30.1218918255441,3.77606163339006e-71,0.0255470916832209,0.00165867256592286,15.402130720723,2.18530997679907e-34,1.12751676161757,175,0.575475208354708,0.573049352402449,237.225630738239,2.18530997679935e-34,0.0392111141
833,"Paraphyletic","Monophyletic","Monophyletic",-5.83142290748332,0.295947180146741,-19.7042692030108,2.10813549045875e-34,0.0548178186028555,0.0055266567596269,9.91880281100652,4.21238164203042e-16,1.40775783806364,90,0.522248994902311,0.516940650401226,98.3826492036309,4.21238164203042e-16,-5.30611491938343,0.203335659884738,-26.0953485600668,5.18699236902461e-55,0.0343548784095378,0.00252013064362674,13.6321815285328,2.82162595400612e-27,1.19218428649904,137,0.575636417202207,0.572538872802223,185.83637322687,2.82162595400624e-27,0.2050105694
834,"Monophyletic","Zero_taxa","Monophyletic",-5.72985364683269,0.402157669139659,-14.247779133718,3.42548700993143e-26,0.0565917634472337,0.00652514684569346,8.67287201123815,6.09836527110323e-14,2.05560250248139,104,0.41970344153914,0.414123666938555,75.2187089233179,6.09836527110347e-14,-5.30396419078143,0.334085224529823,-15.8760813150178,3.92259112095431e-32,0.0425821377939112,0.00439205787251692,9.69525881258687,4.97250156544469e-17,1.90095449376436,129,0.421519588206843,0.417035243929377,93.9980434430433,4.97250156544469e-17,0.1569870515
835,"Monophyletic","Monophyletic","Monophyletic",-4.51195360992222,0.18217945255585,-24.7665340224853,6.11620755101188e-45,0.035101520878595,0.00301236244963479,11.6524891892908,1.85687149608869e-20,0.922245476647407,102,0.571032956223759,0.566827396971051,135.78050430654,1.85687149608867e-20,-4.57598956216276,0.185908488801829,-24.6142045027357,1.60021070846587e-52,0.0281944349704264,0.00227162926958455,12.4115476710611,2.84442609850811e-24,1.09790453555062,139,0.525672572084122,0.522260144545159,154.046515591023,2.84442609850813e-24,0.0983307555
836,"Monophyletic","Zero_taxa","Monophyletic",-5.3162540039461,0.225955651678977,-23.5278647134664,7.01873446406473e-44,0.0441380005217027,0.00359878347678044,12.2647002261969,4.65368622337863e-22,1.16595586230166,106,0.586620338027228,0.582720529895409,150.422871638474,4.65368622337856e-22,-4.98135340536202,0.174350904591013,-28.5708492138146,1.64780728923652e-60,0.032383982382934,0.00210076578633592,15.4153226378544,4.80336303314609e-32,1.03700404328337,141,0.627606921925412,0.624965836265309,237.632172029145,4.80336303314609e-32,0.1902842122
837,"Monophyletic","Zero_taxa","Monophyletic",-6.40651598674171,0.287753830508153,-22.2638773406709,3.69382756560126e-42,0.0476210895472041,0.00450027561484211,10.5818162314654,2.20729537534975e-18,1.49871678218496,108,0.509034748817755,0.504488774269771,111.974834756504,2.20729537534975e-18,-6.10631151618033,0.227374259289889,-26.8557730996063,7.09668924930003e-57,0.0376076677169471,0.0027783025179856,13.5362033016528,3.73281467425609e-27,1.34278554008329,139,0.568629495327355,0.565526110401653,183.228799823677,3.73281467425584e-27,0.3303042428
838,"Monophyletic","One_taxon","Monophyletic",-7.27941187742341,0.406508544981784,-17.9071558698713,6.39669377797914e-35,0.0666769329030394,0.00603079287245499,11.0560807365113,9.4392168455715e-20,2.1749768337232,114,0.517433602691303,0.51320056411842,122.236921252257,9.43921684557096e-20,-6.95500249094852,0.365767102060483,-19.0148388189336,2.97063641022184e-40,0.0542370946385049,0.00453329673140309,11.9641615918926,4.96239668758624e-23,2.14454165020529,137,0.510960835851448,0.507391206916057,143.141162596917,4.96239668758617e-23,0.1387810221
839,"Paraphyletic","Monophyletic","Monophyletic",-4.15810026064256,0.0295677752782178,-140.629459657243,6.56111524193604e-144,0.0219416513099565,0.000385785159054223,56.8753120616351,1.01511181846555e-93,0.168889763461739,130,0.961364729955112,0.961067535570151,3234.80112210837,1.01511181846564e-93,-4.07392543015639,0.0200150813523533,-203.542786483722,8.47171662751377e-212,0.0166113804298649,0.000192863262028879,86.1303508771805,1.9912000358368e-146,0.133331158965457,177,0.976696536088056,0.976564878099853,7418.43734222623,1.99120003583692e-146,0.0672658927
841,"Monophyletic","Zero_taxa","Monophyletic",-4.83912044840274,0.200909778448143,-24.0860374531335,5.39435144828153e-42,0.0466209934321452,0.00359676595098334,12.9619202548888,1.2138860601857e-22,0.976573289400035,94,0.641236952432996,0.637420324267389,168.011376694095,1.21388606018571e-22,-4.47994488634136,0.153173622735936,-29.2474957915213,8.88828301439875e-59,0.0321217060253729,0.0020136999968978,15.9515846823548,2.61089942540843e-32,0.87156229933794,129,0.663583328662367,0.660975447489208,254.453053878337,2.61089942540869e-32,0.2335611421
842,"Monophyletic","Zero_taxa","Monophyletic",-6.12102698434234,0.293930585405271,-20.8247364795422,2.6592086912111e-42,0.0492132723095723,0.00401659722372124,12.2524787944702,4.18602420465088e-23,1.639871432423,124,0.547648708902063,0.544000714619015,150.123236608942,4.18602420465079e-23,-5.9155515784241,0.270941454293355,-21.8333203896484,1.89413560436474e-46,0.0439771341894269,0.00335803302765747,13.0960993615077,6.43343347215345e-26,1.58856614010959,137,0.555926975620546,0.55268556668347,171.507818486483,6.43343347215377e-26,0.5756469922
843,"Monophyletic","Zero_taxa","Monophyletic",-5.27191497137818,0.299248925435616,-17.6171558968971,7.72527654048959e-32,0.0495044439425843,0.00524876966046172,9.4316281995559,2.47593392413738e-15,1.4698851206646,96,0.48095654009494,0.475549837387595,88.9556104946581,2.47593392413738e-15,-4.86209774521399,0.23041124946322,-21.1018244835746,1.17303158777562e-43,0.0345256298810254,0.0030291059520684,11.397960463367,2.99832808134186e-21,1.31104660703685,129,0.501764107925746,0.497901814188736,129.913502724478,2.99832808134197e-21,0.1836226567
844,"Monophyletic","Zero_taxa","Monophyletic",-3.97438498417524,0.0438577352620273,-90.6199319328814,2.76884130445762e-93,0.0331835790271592,0.000785158443238326,42.2635447824977,5.94923045157185e-63,0.213181723265544,94,0.950005510498531,0.949473654227238,1786.20721758219,5.94923045157135e-63,-3.84271898998902,0.0349069142353061,-110.08475180835,9.66637593915124e-125,0.0256045616655565,0.000480800544527668,53.25401969066,8.298648481594e-87,0.193965928396835,123,0.958431770803615,0.958093817720717,2835.99061321321,8.29864848159376e-87,0.0463769027
845,"Monophyletic","Zero_taxa","Monophyletic",-6.0316818347599,0.398866961767455,-15.1220392083425,6.72312750604009e-25,0.0770760213382863,0.00855555608945533,9.00888504877924,1.03714339329635e-13,1.76708999668725,78,0.509927147609659,0.503644162322604,81.160009822118,1.03714339329637e-13,-6.03309453713853,0.347708473778359,-17.3510138294307,2.13946043316936e-33,0.0557316741030693,0.00529450722938952,10.5263193888387,2.18488399367108e-18,1.83584318377824,111,0.499556814448585,0.495048317281455,110.803399875841,2.18488399367105e-18,2.5899e-06
856,"Monophyletic","Monophyletic","Monophyletic",-4.9154599849355,0.21197005284101,-23.1894077444156,1.44252421071804e-44,0.0355565442903399,0.00319951000026994,11.1131217865674,8.66359749629042e-20,1.12417368889962,112,0.524419116274969,0.520172858384567,123.501475843078,8.66359749629042e-20,-4.62853705393215,0.161455389906851,-28.6675908224712,5.80475240021818e-63,0.0262264917034833,0.0018188572888533,14.4192135711856,3.46144975386047e-30,0.993655570507417,151,0.579286074672271,0.576499889736326,207.913720011463,3.46144975386037e-30,0.0772622087
859,"Paraphyletic","Monophyletic","Monophyletic",-5.71327676377605,0.335136678437582,-17.047602161636,7.57645169241415e-34,0.0469201756386913,0.00472892023165195,9.92196386072275,2.63381506231622e-17,1.83948614681721,120,0.45066356074064,0.446085757080145,98.4453668534883,2.63381506231622e-17,-5.16832379090317,0.25957130491011,-19.9109982233705,2.82375937831815e-45,0.031799856045162,0.00274559518937475,11.5821356943751,5.99058056556143e-23,1.64937389156823,161,0.454507015449788,0.451118860266246,134.145867242918,5.99058056556203e-23,0.2558951453
862,"Paraphyletic","Monophyletic","Monophyletic",-5.70513989676537,0.319171597804236,-17.8748357811731,3.37935422193744e-33,0.0532352311797332,0.00527754652199687,10.0871173674828,5.22278984502873e-17,1.61573963594518,102,0.499386347749178,0.494478370766327,101.749936785374,5.22278984502866e-17,-5.38513280594148,0.254192087898479,-21.1852888516823,1.60387494753102e-46,0.0362864293828433,0.0029400616003873,12.3420643220752,1.830657398747e-24,1.54360234008275,147,0.508897559704361,0.50555672677718,152.326551730241,1.8306573987469e-24,0.1590947144
866,"Monophyletic","Zero_taxa","Monophyletic",-6.3734998375357,0.381826985234937,-16.6921147116255,1.10908224110498e-31,0.0551657099881474,0.00597151623562065,9.23814117075975,2.51220889973459e-15,1.98868077499485,108,0.441407968882652,0.43623582044638,85.3432522908862,2.5122088997347e-15,-6.06772406546566,0.320446473534271,-18.9352187232503,1.47224380523335e-40,0.0420056314998978,0.00386108113136509,10.8792408319705,2.15477126082211e-20,1.90595104447806,141,0.456349660890001,0.4524939847261,118.357881080013,2.15477126082211e-20,0.2830943209
867,"Paraphyletic","Monophyletic","Monophyletic",-6.17976497706319,0.324642974396444,-19.0355728121092,1.74205346959103e-37,0.0465265000291412,0.00473515260689764,9.82576569155693,6.05550084067707e-17,1.75206725261887,116,0.45423494526104,0.449530074099497,96.5456714253771,6.0555008406772e-17,-5.62139855483493,0.244450078143928,-22.9961004615639,9.68232177658707e-53,0.0314926937847419,0.0025856515951433,12.1797901325513,1.32783869741167e-24,1.55329024840413,161,0.479549340124844,0.476316727330589,148.347287672995,1.32783869741156e-24,0.1664930218
868,"Paraphyletic","Monophyletic","Monophyletic",-6.71328884756454,0.304944622955966,-22.014780200056,2.38406540540575e-45,0.0433949289577755,0.00403962176633518,10.7423247689707,1.39032971739097e-19,1.72843184684703,128,0.474111368415445,0.47000286348119,115.397541442041,1.39032971739098e-19,-6.09905718642113,0.232229999341767,-26.2630030732821,5.86889521889132e-63,0.0294199277548537,0.00223774435014982,13.1471353074287,5.50043191874192e-28,1.54700819915201,177,0.494064789424702,0.491206398404503,172.847166791838,5.50043191874137e-28,0.0703955958
869,"Monophyletic","One_taxon","Monophyletic",-6.13096105944362,0.308998277761816,-19.8414085148058,1.77594160371512e-37,0.0510111894511971,0.00492139890328002,10.3651808060507,8.38219186527272e-18,1.59446489043508,106,0.503366270428613,0.498681046564732,107.436973142122,8.38219186527302e-18,-5.83979547175361,0.252761290382915,-23.103994535345,8.72382623779566e-51,0.0378761257649711,0.00292351256902989,12.9556910978288,4.35337929439387e-26,1.53491370460448,147,0.533110904140395,0.529934787842031,167.84993182236,4.35337929439381e-26,0.0929789707
870,"Paraphyletic","Monophyletic","Monophyletic",-5.36722141707591,0.260316879074047,-20.6180307483988,3.08643707442849e-39,0.0439587190918954,0.00407118022012063,10.7975370077311,7.13081911296405e-19,1.35581609692328,108,0.51911689650858,0.514664275179956,116.586805433323,7.13081911296405e-19,-4.86362966094545,0.187714143963166,-25.9097666177985,1.40614213487511e-58,0.0270168737821547,0.00203524777950021,13.274488764601,1.92215329353103e-27,1.17791448806177,157,0.528828567046755,0.525827475117117,176.212051961519,1.92215329353121e-27,0.0620767924
871,"Paraphyletic","Monophyletic","Monophyletic",-4.33148571456973,0.182078974156663,-23.7890494200768,5.81262830415392e-43,0.0345747666415362,0.00306930382206623,11.2646934438249,1.70870143316406e-19,0.912701243634451,100,0.559264236106578,0.554856878467644,126.893318383352,1.70870143316411e-19,-4.12959782424127,0.13339427544158,-30.9578339143183,3.1126043760041e-64,0.0245390153386856,0.00162995429870406,15.0550327442898,5.4673358890908e-31,0.787775646866313,139,0.619859222531577,0.617124396794394,226.654010931638,5.4673358890908e-31,0.0989119308
874,"Monophyletic","Zero_taxa","Monophyletic",-4.11058448955072,0.178200498810993,-23.0671884589424,1.07877948421025e-42,0.0306327724380839,0.00289136453671296,10.5945729253872,3.15930164958851e-18,0.910860141205214,104,0.519063970049193,0.51443958514582,112.244975471348,3.15930164958847e-18,-4.49870780032596,0.215500688128657,-20.8756075880378,2.95377717285946e-45,0.0282496915873972,0.00256095156085347,11.0309355394378,7.42327587497765e-21,1.29078056026711,143,0.459728092077442,0.455949966847214,121.681538875231,7.42327587497861e-21,0.0861135007
880,"Paraphyletic","Monophyletic","Monophyletic",-8.01597095801199,0.375693264984944,-21.336477667049,8.35687258264858e-38,0.0711055077337067,0.00672580873837551,10.572038322767,1.12532006868082e-17,1.82615306445368,94,0.54317482502239,0.538314982735394,111.767994298053,1.1253200686808e-17,-7.19842705200461,0.287096770039376,-25.0731732405674,3.01340705631403e-52,0.0460043875371951,0.0036631089182685,12.5588369234024,2.42066085478873e-24,1.65862400546178,133,0.542522034881575,0.539082350933316,157.724384868615,2.42066085478874e-24,0.046216903
