"dataset","matrix_name","dataset_id","model","id","topology","KEY_node","KEY_q1","KEY_f1","KEY_pp1","KEY_QC","KEY_EN","KEY_branch_length","CTEN_q1","CTEN_f1","CTEN_pp1","CTEN_QC","CTEN_EN","CTEN_branch_length","CTEN_monophyly","PORI_q1","PORI_f1","PORI_pp1","PORI_QC","PORI_EN","PORI_branch_length","PORI_monophyly","Plac_present"
"Philippe2009","Philippe_etal_superalignment_FixedNames","Philippe2009.Philippe_etal_superalignment_FixedNames","Partition","Philippe2009.Philippe_etal_superalignment_FixedNames.Partition.CTEN_PORI","CTEN_PORI",70,0.269915832152144,34.2793106833223,0.0592022084251491,9207,127,0,"0.9763831546565821","108.37853016688061","1.0","756","111.0","3.02615378850918","Monophyletic","0.4114475134983162","51.01949167379121","0.8974573539351646","2268","124.0","0.119046971683281","Monophyletic","noPlac"
"Philippe2011","UPDUNN_MB_FixedNames","Philippe2011.UPDUNN_MB_FixedNames","Partition","Philippe2011.UPDUNN_MB_FixedNames.Partition.CTEN","CTEN",83,0.339927761066164,39.7715480447412,0.360091415680665,1608,117,0.00558609923341226,"1.0","57.0","1.0","414","57.0","3.65497790243825","Monophyletic","0.4321569687762191","23.33647631391583","0.831430720659706","536","54.0","0.146702731136078","Monophyletic","Plac"
"Philippe2011","UPDUNN_MB_FixedNames","Philippe2011.UPDUNN_MB_FixedNames","Partition","Philippe2011.UPDUNN_MB_FixedNames.Partition.PORI","PORI",83,0.313630433275127,36.6947606931898,0.228963427178702,1608,117,0,"1.0","58.0","1.0","536","58.0","3.67207233579756","Monophyletic","0.4515520542885942","24.383810931584087","0.9000983232566337","414","54.0","0.180339153542579","Monophyletic","Plac"
"Philippe2011","UPDUNN_MB_FixedNames","Philippe2011.UPDUNN_MB_FixedNames","Partition","Philippe2011.UPDUNN_MB_FixedNames.Partition.CTEN_PORI","CTEN_PORI",149,0.346441805658709,40.533691262069,0.410945157140633,1608,117,0.0153764004811053,"1.0","57.0","1.0","146","57.0","3.65497790243825","Monophyletic","0.3363471570427959","13.453886281711835","0.34318717647715846","146","40.0","0","Monophyletic","Plac"
"Ryan2013","REA_EST_includingXenoturbella","Ryan2013.REA_EST_includingXenoturbella","Partition","Ryan2013.REA_EST_includingXenoturbella.Partition.CTEN","CTEN",111,0.353390562350658,124.040087385081,0.537576138113924,4050,351,0.0289962758583578,"0.6243125853377594","14.359189462768466","0.9922589329831791","168","23.0","4.31303376318693","Monophyletic","0.47565005760300555","9.988651209663116","0.7621052460705265","1224","21.0","0.0201728757721466","Monophyletic","Plac"
"Ryan2013","REA_EST_includingXenoturbella","Ryan2013.REA_EST_includingXenoturbella","Partition","Ryan2013.REA_EST_includingXenoturbella.Partition.PORI","PORI",67,0.342617224406181,120.25864576657,0.343161836017714,4050,351,0.012544170175985,"0.6243125853377594","14.359189462768466","0.9922589329831791","168","23.0","4.33946702025509","Monophyletic","1.0","6.0","0.9981735159817352","114","6.0","0.0199941060418633","Monophyletic","Plac"
"Ryan2013","REA_EST_includingXenoturbella","Ryan2013.REA_EST_includingXenoturbella","Partition","Ryan2013.REA_EST_includingXenoturbella.Partition.CTEN_PORI","CTEN_PORI",67,0.303992213243161,106.70126684835,0.119262025868362,4050,351,0,"0.5500516003690415","38.50361202583291","0.9996355022042382","224","70.0","4.31303376318693","Monophyletic","0.47565005760300555","9.988651209663116","0.7621052460705265","1224","21.0","0.071764540630545","Monophyletic","Plac"
"Whelan2015","Dataset10","Whelan2015.Dataset10","Partition","Whelan2015.Dataset10.Partition.CTEN","CTEN",88,0.380014799655157,33.821317169309,0.637360140483712,57000,89,0.0658071863407717,"0.9394222079175114","58.244176890885704","1.0","4410","62.0","2.17829983335209","Monophyletic","0.39993819843214107","35.594499660460556","0.768268345097537","36000","89.0","0.0978793042886823","Monophyletic","noPlac"
"Whelan2015","Dataset10","Whelan2015.Dataset10","Partition","Whelan2015.Dataset10.Partition.PORI","PORI",88,0.317821788899322,28.2861392120397,0.199845720290785,57000,89,0,"0.9411317242753467","58.3501669050715","1.0","7830","62.0","2.20083829289206","Monophyletic","0.3910886737891209","34.806891967231756","0.7145374721526097","24000","89.0","0.0835064712128566","Monophyletic","noPlac"
"Whelan2015","Dataset10","Whelan2015.Dataset10","Partition","Whelan2015.Dataset10.Partition.CTEN_PORI","CTEN_PORI",96,0.302163411445521,26.8925436186513,0.162794139225498,57000,89,0,"0.944512921588596","58.55980113849295","1.0","6840","62.0","2.2469704542145","Monophyletic","0.42143426711166687","37.50764977293835","0.8847006028450171","24000","89.0","0.133677113201981","Monophyletic","noPlac"
"Whelan2017","Metazoa_Choano_RCFV_strict","Whelan2017.Metazoa_Choano_RCFV_strict","Partition","Whelan2017.Metazoa_Choano_RCFV_strict.Partition.CTEN","CTEN",109,0.466003276003099,36.8142588042448,0.975261006569569,62700,79,0.211051150712139,"0.9375","15.0","0.999998915907469","213","16.0","1.57242051632924","Monophyletic","0.8150633256683852","61.12974942512889","1.0","345","75.0","0.154699881736516","Monophyletic","Plac"
"Whelan2017","Metazoa_Choano_RCFV_strict","Whelan2017.Metazoa_Choano_RCFV_strict","Partition","Whelan2017.Metazoa_Choano_RCFV_strict.Partition.PORI","PORI",91,0.301247148396692,23.7985247233387,0.0161635449179139,62700,79,0,"0.5586752758333611","49.16342427333577","0.9999740781813565","804","88.0","1.96631364790483","Monophyletic","0.5687876558778199","3.412725935266919","0.7091497708580896","144","6.0","0.138354309223654","Monophyletic","Plac"
"Whelan2017","Metazoa_Choano_RCFV_strict","Whelan2017.Metazoa_Choano_RCFV_strict","Partition","Whelan2017.Metazoa_Choano_RCFV_strict.Partition.CTEN_PORI","CTEN_PORI",91,0.232749575600209,18.3872164724165,0.00857544851251694,62700,79,0,"0.4795791085857309","14.866952366157657","0.8730416074142476","4320","31.0","1.98827024455188","Monophyletic","0.5586752758333611","49.16342427333577","0.9999740781813565","804","88.0","0.220601760945518","Monophyletic","Plac"
